habilidad,habilidad_key
Se valorarán positivamente otros idiomas,2888ab58355336cfe254b2706d71ce3f
Valdemoro,6ef34da809be7c697cca2a40f9695fa9
Esquema nacional de seguridad,6a6170fdc91b156c5064d711ae394fdc
Pic,d971abab3d80c03e7b7aafbc40c2b25f
Iso 27001/2,1f1b2c47f7261d6485a5314fb6f9e689
Lopdd,265ab303821d40b7ffa1c2335a4cd12f
Organización y limpieza,f91a792810147ab06ecf5898f69d8824
Storyline,f73f01d68b2e943862a8971132f5ca6e
Rise,64d71b4eabcd8de0a1d64bd6d5973c50
Inyectables,46805f9d2eebde415433b5c703cbb620
Visual seg,e67dba1fe56f755c57d9d166d6553bb9
Ndt,1cac5246d7b9f74990e08d7686bf9400
Bocadillos calientes,e27941df65e52adedab3a1e9ef652bac
Sandwiches,f8aa1b64d07e6e601d3350ee7ee3f720
Bagels,50f161487ad0296672db52f35dfd27d0
Wraps,17dbd9503468061b0cb0fabe2de6e534
Arquimedes,6046c4fb7d5f5827a403a383f364555c
Esquemas neumáticos,e9496d32a1aad01560a0d6b8ebbe21a4
Esquemas hidráulicos,8c14fcde18ef6c493293a256057e7d46
Plc’s y hmi’s,c29a39838b8785402057350aced914ff
Gestión de aprendizaje,17d2c993cd165752aaf33b6172434d5d
Padua,48a09f4956b196a2489d69e3c117000d
Gestor cuentas,7449bad66bf70d94ed2f4dabd7afa069
Gestión turística,dc12476b8de1cb67e6274be9b4b20ffb
Identificar oportunidades,61d081a6279df4e5b146035d10b85abc
Conocimiento avanzado de excel,32048c102eacf76d1a9ba722b7407691
Software de gestión,23fff670c5de6da13e6adad19f96e8fc
Heidenheim,84d6d587cbef6adda831859e69e739fd
Fusion 360,1a8c91e79452c7e31eee77a9ddfe1b56
Creación de platos,0477a8fc7bb527e3e571c4451cc70278
Recetas de cocina,6636b0d9e53f8ca9f06662a52efc8699
Redacción de contenidos,815ea2afc4a9bdcb0d4259128a4eaddc
Seo / sem,418befdbe238603cc88b00b7af60ac98
Marketing multicanal,f393d4b9931b13b056d6684ec40bec6b
Contenidos web / analítica web,47765cbc1b7ae5c6ee50edb7bd5eb462
Word press,eb05d0f32baa1c0b5ffd3fef79f775cf
Interés tecnológico y desarrollo del producto,7060a07ae1fde9f36a62f4ced2157adf
Electricidad y electrónica de consumo,861b288a5d04008df9f7aed084abc436
Manejo de office (word/excel),fcc7f374e9d16c053816612274b90c31
Acrílico y gel,35d0abc6e8e3b469df70f6580d7f38b8
Manejo cajas y tpv,45d0cc282ecde87005eb5059608a4ece
Inglés infantil,06abc2cf6754e48b414a6e1e2af97f19
Canal distribución,61074f9856ba2cb525f4b952a345b18d
Soporte al puesto de trabajo,284d563f5649dd77635beb64a3fe75af
Capacidad para trabajar en equipo,062ee9efca5d9c8c8ca49d66390899b8
Habilidades de comunicación y persuasión,e9997317e906d0f03cbffc9534cee20b
Control de excell .y world,3887371fdc9e294227121eba99338e3e
Procesos de auditoría,53daa2bce85946cc6608b77bcefd5da0
Intellij,b2a86b9591e7785a2ef199e6b6655237
Integración con apis,99f2aa25de74b691c5345603210f57ec
Latex,08e3b0db5b64cd1da774369814896b78
Mathematica,ce5dcee0dbc496743f68d2911b7cd05b
Encuesta,f9ac47dc607d030225d9337cd6c3a598
Técnicas de encuesta,e68aefecf6fb7ebd1c15f3a12fad0a94
Control de estoc,b922a52a2fba2093d7d4c9b5c0f0b41d
Importación exportacion,c29896cfa519e1cf4cf1341b4411bcce
Formación universitaria ade,326f976cee2d35c685ab91e84b539733
Compensaciones,1fe7255c9038276891481b03b367f771
Planner,85be6ace42c06435db0a99bb5095344f
Nielsen,bc09318dce909d6ba1220cfcba7ef70d
Compra de medios,98261c142895ed9191ee8286bf8ecab0
Iri,26e5021a6c75477bb5925bdfe0200dc3
Generacion de facturas,9263c2c085fc54e345daa7006a09a4f9
Comunicacion con clientes,6775ef6268f8b1d26cf2d902f098eb3c
Administracion y finanzas,299a6d93bb0d1a2ff2c80df25407d4d9
Administrativo de facturación,4ca36ea1cc737d4de73a65d321c8647b
Contratos de facturacion,8f84bc5ac208125ce4b6570264beacb2
Manejo de puentes grua y o titulacion en ello,41cb8165bb5da6376f7da99c2aadf105
Tener nconocimientos crm,652b0a2fad97449de0c3b74627dd66c5
Experiencia minima 3 años en el sector administrativo,c3fa2e74635bd67a13a025f9b02e39f7
Operaciones tierra,666fb41f9c8ac5344260851fa3783ca5
Tripulación,79a5021ea1428242bb171ea05848b8c2
Experiencia en el sector de adhesivos,7ac126d318316be01039e5d835a001b1
Experiencia en el sector de etiquetas,9034be186f79e84f000d8e6519b79804
Consolidación contable/fiscal,ea8dce7cdc266d40d11bbea30fbd6765
Win eva,036448c0def8ced11ef5114f8efb4ede
Coordinación de vuelos,de8d11cdc918ee60f58b8bbb34f432ea
Autorización mutuas,50e01de409c739799a5a186e9bf954e0
Medicina nuclear,6f3a62953e6566db28c348862ee172ae
Visula basic,61725ae58b4e44caf50c9845e8c60eb9
Conocimientos en macros excel,c4365487f099de9bd8bbdeac91e4886c
Carnet d,8edf9612b50da27966e709b2f5ad9b0c
Certificat cap,c0422c1b8e66e2637a85e56bb9293d7d
Català b1,6daa4b06627c942b1d80cdd30921aa87
Embarques aereos,3ccade551312bf959cf5e606ad85137a
Conocimiento del sector de jardinería,d1a3bae613e640a2511cc1d3b9d515cc
Conocimiento contratos,64e8e9f06580553f9a4444dc52932cba
Qesh,6be7f4aa9ac2178dee55ef0d770ff7f2
Prácticas prl (administrativo/a),22059c9520158b5e642b39cf6b1973f1
Firebird,859e00b3f78bddd5452dd5f4b5c869ba
Técnicas de psicología social,19c6fca81fe59b8c8e5a4f77f953eb33
Cronicidad,33ecb2eaebf6943ca65444d9a08a7c7e
Fragilidad,c00e25cdd9a92b2366ed7bcf2ac57a43
Gestión de impagos,250d1daa0cd7973d52139b5e67f3af53
Criogenia,0cde830d2dadd1010b5c2f2612d27b1e
Bing,112a7e096595d1c32c4ecdfd9e56b66c
Criteo,0c90fc1c188056486dbb210f25023b8a
Control mercancias,f9520497a0fa126b4fee03abc05bd339
Operativa de control aéreo,15bcf60110a9c65f487788dbe35bc302
Gerocultor/a,d0c7c470871f5e3ac251585aa61ed331
Series,9d948e617b083222afc868add2f50ec2
Comics,265bb516359925b567111f2c468ae607
Anime,d4fda09f200a7fcb0c05ad251b18d380
Superheroes,f60084dc505c0ef173827ae767eb78f9
Search console,1b1565dd2edd1d58307604212df09203
Medios de comunicacion,8d78c7726a52201a5d061ee592562129
Redacción para la optimización en motores de búsqueda,135027daec0280ac53accfe43727f2bd
Redaccion de contenido,a5530532b776e6d59994a372ff43e643
Auditorias ténicas,e4b9886d9aec90ae5e04696d771d619d
Técnica vulnerabilidades,dcca5681e2f2dd70ee4ea7377e18f3d3
Desarrollo seguro,22ac1995f81e171c43ff3b85cdd391e7
Palma de mallorca,8c30107d52ec9ccc22c8bfefe1e6b8fe
Ibiza,bae09da3d6334eaaab33ae4fbdcde6c0
Conocomiento acreditaciones ens,9784290730f5ae3ff647f14e7b9812bf
Laboratorio acreditado,4477aaef32b47977038899b54539bbe1
Iso 17025,7b5b1a555a366358ed19836661dfab6f
Entidad de inspección,c7c83214996abebfef40c87e2bc2639d
Toro or carretilla or retractil or lateral or magatzem or logistica,d3d2eaa757cbfc3c1c8d431fb12e8ab1
Gestión del turismo,c0eda8292052f39fcd241c831fc7e994
Back,0557fa923dcee4d0f86b1409f5c2167f
Store,fdb0c388de01d545017cdf9ccf00eb72
Retención y fidelización,6b3f623b8dd039e264940f39dac2fe4b
Mejora en maquinaria,f67fbfce008c0ad920083a9c07560dc8
Traducción de ingeniería,b5be2eae94094315b408d7d6b043dedd
Coordinacion de seguridad y salud,4e6d1aad62b52930c7d1655b917ef6f6
Virtualizacion,7f73c3350b663c067a4808cb18ca6410
Mapa de riesgos,2ee1941eca1d6f3d5edb5713c978504c
Se valoran mas idiomas,6304007ca8839ede0931ee51feb619ca
Minas,02843f4824781c0255e2aa912ca70c2f
Oficina,bd41283f290f7ee66eb3f4601b70a182
Orientador/a,9df81a0c774a099f54d2863160bb65ba
Data lake,7f2fc1ea445fc81f67caa25ec9089c08
Creación de tablas,a793eb8858923936c8002079a6ad3ad3
Pilates reformer,f4d27e29dcf6ae389bc1d59e9e4919cb
Biomecánica,5a00e8bfd7552b633a34498bed65d4f2
Tasoc,fe3e2cb1bb584ac3aceab096fd0eebb1
Call centers,4142ce6cc80af3a3e6a8f3d51b9db012
Refinería,74e29fb2e8c3ed530bea392bf138a7ac
Sap-ps project system,a7c5284aeeb9805fb1b708465251291c
Appsec,9ba0dfc306bfcc15fb48cfa2c9bbe829
Cyber security,069c092829c09c18615c63370c93b203
Integración de catálogo,87451fd72b40034d504ed3cfecd383d7
Mirakl,bf2ca8fb57e7d93f08a6306c1874ff2a
Herramientas reporting (qlik,7c76200cd909beb6ec899222033e1abf
Plataformas cloud,acda2db7a76bffb85ebf675f7a6d2080
Tecnico de estudios,fb5bd829c27ab40c58085ca978f5cb32
Canto,cd328d7f9cedbe7a361e1e896bfd1697
Ayudante de coc,79a9e1dfa23f25b503226034c33688fc
Ho,71aafd38484f3160708c6a6d2d5f736b
Preparación de comida,65cd42be9d20327280786734d3f8d429
Sd-wan,ef1b6e8b422960b7140b04e8a55ff1e7
Documentación gráfica,5a5197d656eb90c70d2d697453c22176
Iso50001,c70043aab699759ece87ceb6cb7e82f1
Certificaciones anuales,38be5e351d4545ebdb1359eb6a2a54d3
Sales support,d6e17bfb61c978d80d3efff7aebe9764
Conocimientos basicos de electricidad y fontaneria,fbf7fa5495246bed7d00331359d2e597
Especialista en pintura de edificios,b0c573adafe3541fab618463800b82b9
Estandardes de datos,abfefc5dccb4ac75c5223331ba6511ef
Objetiivos,fe71649eff2f7cedc302dcbf63f353af
Uxui,fad89677cbed34abc4e0c4f729a6238a
Storage systems,87d2b5d50a3f94d38a8b567627e0fb58
Photovoltaic,6b12f779361cc091b85550d4328f9975
Transformers,6f2de25ee6c0202bdb25f1b4fc64279f
Linea de producción manual,7b32af7998dee439bdd7c2315bf06633
Munus,1ae1b771780ab75165e0c6572a194075
Manejo de office,93fcb55ca88c367a1a14c17aae2fa398
Comercializacion online,6e5009c230117cff45f7fa41213d8797
Cotizador,c8f36346ac3c01d63f3e0bcfa35f2571
Interpretacion de planos electricos y esquemas unifilares,53708e0514bdabf2067c0762208cd7c6
Ave,1fc299893ff5f6b901680f8905a54b7a
Ferrovial,0258cf6541967a70eeef26fe6e4199c0
Tren,3954fa2ffba8db8fdaf63a354c5166b6
Fontaneria basica,c87f75cdcbbff9a573e8b88bd2619476
Habilidades manuales,2b8ad493373ccde3ccd71f397a95c9c1
Pintura basica,f6cefe90871c694947e43bfb1d7b4cdb
Electricidad basica,70ad8282deacb9dff72ea619214be3b5
Carpinteria basica,394caf2550a4dd56842bf10dc9c2f978
Replanteos obra,b75e51b267b03e12a6ef557094e61844
Instalaciones eléctricas domésticas,d571564939b3d92f66067533e74f721b
Puesta en marcha cargadores eléctricos,ace58179326a20ba4ceda268b47a9223
Cargadores vehículos eléctricos,176282dd0ee256f00aea8b6b953dc7d4
Elasticidad,6b214391b0ea72ba0e51aee7894d0781
Hablidades sociales,0c4b52117b896a8fcfbe17b449641203
Conocimiento de otros sistemas será valorado,7abe8052b974669660f4a9604a1fc43e
Destreza en ofimática básica,db481a0aa696d92585d8f23d75518e8d
Palista,441c110f00fcb9663d13754eb9ef7695
Manejo de programa de gestion hotelera,3018ec3b4a89711fafdb67d0910b7d9f
Nivel avanzado de ofimatica,a6355f0da6fc27135e736458a39c8625
Conocimiento de revenue,01ba1435767387eb38ce489cb67dd45d
Conocimiento de chanel manager,cdc7d18496a6954379f922e71b6933d2
Gestión de servicios e instalaciones,ff83ccaa13914c1715c8e7df3675ed11
Self organisation,a7fa24598db2812bb54110e7d6f16380
"Proficiency with office suite applications, acrobat",58887d66e9e7ba9d6b3a3d60ddcc07d7
English!,4b835aa186c3d5b26bb1a81fea2e3824
Envases y embalajes,509c38ca064e2a8289077495744de691
Materiales alimentacion,f1cd6953fdbc03c987c802f6c2184c60
Tree,3b0c14770e6bd663518496da60f524da
Limpieza apartamentos,3f893aa39a2e40520ad9cf83c4c7b7b9
Mécanica,c5f2dd19f5d49db6860d4fb995a535b9
Técnicas de masaje,58844a3cb5ea17d0138eaf30230e6164
Diatermia,d924b692cbd6da5b708cbabe8ccdae88
Validar,ce874ba207c2b0a4a987f15d26a6e92d
Trabajar por objetivos,5dba30ca3aa639415c6a00d5fdf5ae87
Capacidad para trabajar en equipo y bajo presión,a507f54542e46620a2fee1bb54874e51
Orientación al cliente y capacidad para resolver problemas,a5ecb39b5b9237d27c38e72a3dfdeabc
Habilidades de comunicación y negociación,e385afb82f1d95c0d31e1253a4d5a6b7
"Experiencia previa en ventas o atención al cliente, preferiblemente en los sectores mencionados",5228463c0eef499814800f2297b67cd8
Limpieza de líneas de producción,4e0639b934ef3e40dd80c679147bc458
Motores eléctricos,4005287a11cf30f185c7d019d7e3f595
Apoyo,c005838d80afad88b0d3f30d958a2c59
Final cut,4735e5c96468266f87dc9fa0017ae592
Avid media composer,c19d2f3c0900faae0e0af412df5d44ac
Vmware vsphere,6e861e9e6f51089b62f792f9834c9153
Gastronomía italiana,6d2348c17254f6ca364aa74395d0717c
Equitación,3f6d6e592ad75c3b4b613d149d23fc2d
Informatica básica,03d05db2f0ac329396b464f982aa4c91
Paquete offic,ddb6f19708d2b7f30a3556d4e395e1ca
Manejo de erp,d8f684cc2d69b295cd831f05612f375a
Herramientas de gestion docu,eeff4f9e36e528c57a8c8929d1698982
Venta fría,b675602f8ea140f4443f5bac5db9560b
Captación directa,d8c8f8d320016a9b5deffbfa235b5f8a
Captación telefónica,b589a38db25cd49ce4d660374d9934a8
Garantia,26b8c344d47f5e33f5ecb026fa1e9328
Administrar tienda online,585b1f66f6a05c16cdc4cf0c687d3d8a
Consumidor,5dffc2a34f6322f1117ba2498786b009
Master prevencion riesgo,1f73b89200aa1c71fab70c7d115e9b50
Tsprl,89ab4b637def8fbd8f80aaae237f4c58
Capacitat comercial i treball en equip,9c5bde18c60b59ecf31d376b6f6abb35
Coneixements en administració d'empreses i màrqueting digital,1b5652c9fbd8318051995cdad71b3e45
Coneixemnt de l'entorn de l'urgell,a6d94d1068c347594596ec0798b138f8
Experiència en projectes empresarials i departaments comercials,d63c6c54c23e474a1a50a9cf9174b1f4
Carnet de conduir b1,fa04ef8d628030c4d002d7758fce2a04
Conocimientos en automocion,392258f748b7c2f630af9a11c5418a68
Ventas cruzadas,092908d5c7c32bdda2ea07cac46821f1
Imprescindible ingles,622fa40fe9540d0999dda052322d5978
Placas solares,569619fefb67ca6832dd37aabfd45d2f
Averias electricidad,25c72272f154b66da55e0688b27649c4
Reformas viviendas,f0480e099d00eeb45e849e8028ca723b
Cargador coche,9606ff56abc6a21879fa327206db6cd5
Domotica,ea5f0302c21eba09deb860517924a904
Vivienda,4f54b46eb86d4381c47475c0e382c989
Contrata@,b172674fc6232477be789ffb97d418d2
Datastudio,6056fe92ecd14d2079faead41b06f24c
Kmp,4ea137b9377259cd084547db83203246
Pequeños automatas,43abb9e7879cf592c9024a66240b41dc
Fertilización,1df576727e457f9624832b187da072c5
Cuaderno de campo,1f80e68c5b04aeb2dc46e54cb26e5fc2
Documentación diaria finca,409fdda43e7a06442d2c1a1c987e289d
Conocimientos de poda,bf5565ce1f7174ae6705bfec353ac39e
Manejo herramientas digitales aplicadas a la agricultura,94194d31eab94b492b635351336ddfc7
Gestión de riego,11b04db90e2329039701b92fab2e2859
Organización y supervisión del personal de la finca,760789653f55567c3ebfc83a6e36d8ef
Tornos númericos,6abebdbbbbb9615b12092d72cccd99ac
Manipulación artes graficas,f5bc54f4845941c8a14a06d0a6cda2af
Creación y mantenimiento de documentos,7e3fa437018c13881d6b8f1365868516
Visites a clients,6e189db43898f4fe6cee304a5000a195
Venda a casa el client,e5dbec9d3dfe9fdd2b38511f7bba654e
Assessorament al client,837afda9585f8f52e9bc9ed5f9a9bb7f
"Paquet office (excel, word...)",677dd8248e80348b5595c59cbd2ba705
Venda comercial,871c6806cdf43f4e8a0154d599ef5500
Visites comercials,d905c0559929a560894433cae7b95731
Visitador/a médico/a,889ca7cbd6cf577178eefdc3e7358519
Terapias respiratorias,0516b7b99c3bf14b89eebd58979689c0
Us gapp,256079e545557b93201a9fa865da69a3
Manejo de mixta,fad048eaa4512a8e3e7f071cfd518d0a
Mantenimientos correctivos,358418d3045f538ed8e32ca70e4a1cc4
Instalación de sensores,3d9d73b2d084f6b08490582e1446649b
Mantenimientos preventivos,ef33dbb905d0a10c0795de05df1ee8bd
Reparación de electrónica en campo,b6612d01841d38152c0faee9b0f5bd7e
Montaje y desmontaje de motores,a3a5d1e65dfef844fb4a75f7ede1e3fc
Interpletación de planos electricos,fac194b5ac2e8c262413367d1a8d6300
Pi/po,a5883b21c96702d5dfde44203f30023c
Cocina mediterranea,16a8cdc83ca176563539ef8e0ad4d970
Derecho jurídico,faa344d08de1a7aa9129bcca610426b6
Revisión de cláusulas,f2410cf6203edecb798da4af282fd191
Revisión de contratos,eb10cfbe34fd74504a78b58987b253af
Resolución inciden,349dd0fb30559b5d81254c968014a9da
Barandillas,fcef1faef52a27e7a4a2b4ff7f7c0cca
Limpieza vial,7e50dedf491379484f60166687b039b7
Canal tradicional,3fef5d77c8433ee9179605ca1efc386a
Imagenes médicas,8697880ea338d9f300ea767a0595ed4f
Procesos de selección,a23673f09b6818858443ae4ae6278112
Atncion cliente y horneado,0fd25d1b77b3f7b2971c40e695407625
Croacia,4dc1d43e02665d2596958a5d3745bd6f
Europa,5c4b925bf527c4f8581815a35a10d658
Preparación de parada,1a0c0de8c15e79cf707576b61ce341c0
Pago de proveedores,d996d011b159790e1cc706099894ed45
Experiencia en puesto similar,c255da06ad9149de6cf4b6b6e36a9cb6
Experiencia en automocion,d1c6425406a07097e2a42f5867b6255b
Experiencia en montaje,d56e8210cc8bf45a1f796756bd865ac2
Arquitectura arm,80a44ec6699ad1d4509b766aa1dcf5f6
Captación de empresas,872d6ea403a90c33ceb9ef2f3807bfba
Captacion comercial,c95257f67c825a3b43512f3c88f76c12
Gestión del personal,43ed508e1d90193b622a14f6e611dba7
Microsoft visio,014b9fcb9452452fd604205ff9e92b40
Karma,ec775c48945f0790ef23f3820f985a78
Jasmine,96a94edbdb5534e2effe465c77479843
Albanian,a716b6a3e8cf5994165d64d712db61d8
Danish,7bc6f150ce738db3d21cbe0b75aea027
Greek,0aafa497807d5ac9b509656bd13b5283
Serbian,055301c56abc82dd3a81ea3810ad0599
North macedonian,7b2ccc427f5077f69450ce3c1f7f3e79
Croatian,0c1be09bad2acaa2fa315b88abda8a32
Reparacion de material,aa8723909bcd0214103cda3f0cb8990e
Clasificacion,3c9c486cc483da215ec119fd296a5ef0
Memorias descriptivas,12cacfe0252baa5d9b5dae31471b5e0d
Senior,e8cdb964fb869d42981e6ac512177523
Carnet a,a94df3101ff6fec1bfac1fea3c54aa57
Compra y ventas,e0b8228554dcf87cfb12f3732e586192
Control albaranes,a1a6be0ad0450a84a4c410ce840b702f
It security,027fa6345c8471addb1dfc18eeffdbe5
Risk management,78ec87e68f712039dafd856f3bda4a04
Apis restful,6d944fe9f9bead81a7b749145cfb5943
Excel ita,8acf87f06fb49ca3eee2ed0e9ab07875
Senior sales executive,ccde11f51d7178654713c54d1d9e9d52
Programa de reservas,2db19bb7bd88b2d13a53b3764ee5d365
Limpieza de alfombras,3f8ca0b500e43ea0e990e7ae49ebcf22
Experiencia en el manejo de programas de nominas,578acaaf4422272e6bc3f49ba4880c72
Manteamiento,71acfb69b19d4211d4e3b6f0815576fd
Persianes,9deed091b4349b6a2641883d0d889e0c
Reparacion muebles,ee1b456a58ef58b1c54ec53543b976de
Joomla,57ac91865e5064f231cf620988223590
Manejo avanzado de herramientas de gestión de proyectos como presto y project,a1cd8d1bda1a747094bd11b47b0c439b
Mechanical design,1829354bf7ef3bf936a967021135fc88
Development tools/ides,33efb2ee3798accf7a2088302ffc12d2
Stress check,f87a0ce6497a9a7cd9a561be016fd51b
Mecatrónica..,ed057daca57775d49ea17d7671b215b4
Frio y calor,135b1d2986f96c6887efcc1bcd653133
Fuentes de alimentación,34b933d0b15c385a201d3a6f3970acf1
Iluminació,5db00e810c37a249115477b79fd46c0a
Sencha,d1ada774a653f6602458712a06288fa4
Calibración de motor,053988673ba7e95d24819e5f7ac98405
Inca,c7c7f81a256daaca9ba8a35b551deccb
Sap s4 hana,8c4c49b66377dbe88d92ecff46bd168b
Módulos sd mm fi co bi,8dd4921a3e285ced3fd54fbd7ee2d0f0
Imprescindible conocimientos an a3 nom,00ea2d583124c5af323d0305cba2e007
Twitter bootstrap,81dff41bb68d5767e542055f5433b177
Seo técnico,dfea9f265396ed9063c4e16556fbeffa
Candidate experience,32bfd598ddb54103a2149e8bc6f0ecd7
Búsqueda de talento,f71a04c7b64e9aa44b0c035a35e440dc
Ing,ced18520a5a8fd0358524575fc412c17
Jefedese,71b44fc5a39fb2abc1e1ead75933c410
Nomina,1f1727e99f22a375214be1cc214cbdd1
Normativa gas,5626488a398b96ba5d9b6cce455c73c7
Diagnósticos,ea89251ee85069a6a4a7e187554aa262
Mn program,f54dd86f081b196126d3c9e45ea8c7fd
Trabajar bajo presion,d9f7cb3a8eacf8f7eb5c60fb6d45eaed
Work in group,b62b4924730f2b2624e4966bc2f09f74
Shipping documents,61f3e5919b40cec5c3f753d702ed561e
Entorno google cloud,3ff16ceee52f9186ad6d7ccdaf065244
Programacion con fanuc a pie de maquina,a5c60b851a61d8a8ebbca17fe63388fe
Atenció infancia,ba4171888295aacd39d34f025dad54cd
Windows 11,8c4731f1a5288444bb2510ff8d967cc3
Encargado de cocina,81ea7d69619466c91d414d91953c4bd3
Balanceadores de carga,3c829b9840394f9d716952b490f5211b
Sd wan,36a0fcd7fc39c7c2580c9a1cff7c7359
Foto,a5163fe21f330316158294f4b906f597
Instalacón fotovoltaicas,063a99d2a2c63e0f0325386299ce6d70
Media tensión,762d47f2322f4dbd489db3b93edd37c4
Desarro,db12866ad5a88f35ee196c226c269201
Habilidades analíticas y de resolución de problemas,be7e06a5a6a063af5baa88d80d0ccf27
Facilidad de relación,daefe47371950d9543a29184a298a1fb
Capacidad de organización y planificación,d62a83abde5388e8987a3acdd26f56f4
Compromiso con el cumplimiento de los objetivos del proyecto,2a10ef51e660aeff5fd13989bf7d11a4
Empático/a,0b90a0e09b45280e359570293e7e3ec3
Control del email,39d7be301e730978da5d334edc6d4785
Habilidades de comunicación oral y escrita,ac8e2d7a2666ab64ff99c555fb7f2598
Capacidad de gestión autónoma y en equipo,04d6f917584edcdca98af854d3d17aa4
Control fincas plus elite,79968654803568a3067d052ec6ff29d2
Asistencia a juntas de propietarios,ee5b0474cf5ee4f03153af7730973aa8
Capacidad de mediación,f21f3e3bcae87debe555172ca5be4a5a
Prl carretilla elevadora,6791cb64c2039f129e8cd9f668b53e10
Prl grúa puente y polipastos,4dd92318cad70ee926688f5f94ced803
Manejo de roscadora,55f0628e0acb166a0fecf5c411ad3b9d
Peluqueria,5c6c484f07f74dda202fc006f5517efd
Coloración,8d2039739583d83a4c5e69a04b42d8c7
Permiso por puntos,0da313561fa4215498f04242ceb01a46
Bitrix24,e79b255b86c9164bb538f70f0393932e
Alcanzar resultados,ae901dcf5154889750eac630cb8eec1e
Consecución de objetivos,bb762b567d0154a7ed17085449bf2dfa
Visión global de negocio,9f6dbbcb2a51e4619b49692e93b40774
Capacidad para dirigir y optimizar un equipo,cf17f6d8923eceda08293ba3cb62bb82
Sistemas audiovisuales,d8a1f3395e77faee08de83fe9b179cf5
Redes estructuradas,090f7d808427b45479a6af3f770f7a7a
Megafonía,b2f3c10c80df408ce4e6ffbc2e3057e5
Fiscalidad aplicable a la transmisión de i,7530cf67ad7d2c49c10baa9839302a81
Proceso de registro de propiedades,f280cc7b6ae50d260b079bf4d19b4567
Conocimientos legales específicos en inmobiliario,a0c551369893747f92701702916b647c
Manejo de documentación legal,51e13f5a8082464415b6036fa2f26d14
Negociación y resolución de conflictos,a82fd572c1154f79f4c7abbfc4deacb8
Inglés y/o francés,9086f78a13055439ab8a717a23f6e9e1
